cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
4.367237430803661,2.1776587807577585,104.0080000000001,1.7984532858454316,0.35,0.12,40.0,600.0,25.0,1,0.35,150.0
4.36910374839864,2.1852404720576137,104.0080000000001,1.7821236466886432,0.2,0.35,15.0,300.0,50.0,1,0.55,150.0
4.369881295989062,2.172947987522722,104.0080000000001,1.8194665956181104,0.35,0.22,80.0,600.0,12.5,1,0.35,150.0
4.370831402541632,2.1688586480581393,104.0080000000001,1.833865012809976,0.35,0.35,15.0,600.0,12.5,1,0.35,150.0
4.371077810423143,2.172006358831264,104.0080000000001,1.8255755759767938,0.35,0.22,15.0,600.0,25.0,1,0.35,150.0
4.371190563356517,2.1871784845905804,104.0080000000001,1.782548796474102,0.35,0.08,40.0,600.0,12.5,1,0.35,150.0
4.3727511448317005,2.1826986069129393,104.0080000000001,1.7998072511964573,0.35,0.12,80.0,600.0,25.0,1,0.35,150.0
4.372801393857465,2.174683827072909,104.0080000000001,1.8228501908130126,0.35,0.22,40.0,600.0,25.0,1,0.35,150.0
4.378154224055874,2.17957210533698,104.0080000000001,1.824177482053978,0.35,0.22,80.0,600.0,25.0,1,0.35,150.0
4.3793525317120165,2.187590962727879,104.0080000000001,1.8046901970975324,0.35,0.12,40.0,600.0,50.0,1,0.35,150.0
4.380499534019591,2.188965098150174,104.0080000000001,1.8040412453411876,0.35,0.12,80.0,600.0,50.0,1,0.35,150.0
4.381732285392385,2.188739767603414,104.0080000000001,1.8082071936827684,0.35,0.12,15.0,600.0,50.0,1,0.35,150.0
4.383934477384949,2.1981115827061593,104.0080000000001,1.7877225562251116,0.35,0.08,80.0,600.0,12.5,1,0.35,150.0
4.38408277466563,2.181238562146515,104.0080000000001,1.8363548929117524,0.35,0.35,40.0,600.0,12.5,1,0.35,150.0
4.38468902509366,2.1844148011655733,104.0080000000001,1.8290120683659585,0.35,0.22,40.0,600.0,50.0,1,0.35,150.0
4.384845593224599,2.1968920899770543,104.0080000000001,1.7938100092786937,0.35,0.08,15.0,600.0,25.0,1,0.35,150.0
4.385798518162524,2.185744645088291,104.0080000000001,1.8283824944978062,0.35,0.22,80.0,600.0,50.0,1,0.35,150.0
4.3867135169468625,2.1997343292683036,104.0080000000001,1.7910262505101662,0.35,0.08,40.0,600.0,25.0,1,0.35,150.0
4.386925839727727,2.185464878045008,104.0080000000001,1.832402747664908,0.35,0.22,15.0,600.0,50.0,1,0.35,150.0
4.392372102592722,2.204897006775608,104.0080000000001,1.792443130906037,0.35,0.08,80.0,600.0,25.0,1,0.35,150.0
4.39607659006077,2.191528470705602,104.0080000000001,1.8412231981576186,0.35,0.35,80.0,600.0,12.5,1,0.35,150.0
4.397415512832825,2.190743074971143,104.0080000000001,1.8472926796048026,0.35,0.35,15.0,600.0,25.0,1,0.35,150.0
